AverageLoss	Counter	DH_Mean_NoPunct	DH_Sigma_NoPunct	Dependency	Distance_Mean_NoPunct	Distance_Sigma_NoPunct	FileName	Language	Language_	ModelName
10.0	1990000	-0.75310415	0.13838398	advcl	2.0820317	0.21174774	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	1.188014	0.12176479	advmod	-0.48619294	0.13642126	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-1.1703306	0.10590082	amod	-5.6079507	0.3061228	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-2.6185198	0.5242594	appos	2.193369	0.5467038	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	4.2849145	0.46445975	aux	-2.161321	0.21111763	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	4.6857123	0.23868638	case	-1.2813228	0.1899691	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	4.100078	0.41140616	cc	4.3733826	0.37415528	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-3.8052769	0.44539303	ccomp	2.4845097	0.35410294	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	0.7028738	0.23265459	compound	-1.8816946	0.5222326	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-4.3749084	0.44308487	conj	2.2370663	0.18221952	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	3.7570376	0.4690551	cop	-1.825609	0.22740617	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-0.37629074	0.5573718	csubj	0.99099094	0.6878639	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	3.5638955	0.20402896	det	-3.9850602	0.19032499	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	1.1167939	0.24144904	discourse	0.4835922	0.35879254	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	0.876805	0.82964474	dislocated	-0.022187619	1.0184442	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	1.1869924	0.7667099	expl	-0.1165648	0.89876306	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-2.9038968	0.5368962	fixed	0.023766002	0.9889187	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-3.7787962	0.43370542	flat	-1.7438357	0.61340207	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-0.7065529	0.8595243	goeswith	-0.032638844	0.9877698	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-2.0012681	0.62332004	iobj	-0.03216527	0.42032877	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-0.6445092	0.93305665	list	0.03823052	0.98949057	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	4.960566	0.41916877	mark	2.8941169	0.20241114	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-4.401143	0.32479554	nmod	-0.37730917	0.30164748	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	0.9230986	0.0971687	nsubj	-0.0351095	0.12114616	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	0.563482	0.24377638	nummod	-3.6531453	0.49579373	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-3.044092	0.2846803	obj	-0.77790403	0.18894194	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-0.7871633	0.05233981	obl	0.80918133	0.14520858	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-2.0467913	0.4634379	parataxis	3.4037232	0.4819636	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-0.019497892	0.9970629	punct	0.02494873	1.0139937	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-0.6399402	0.8384983	vocative	-0.14244317	0.9742203	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	-4.2069182	0.42567214	xcomp	0.41864356	0.30684182	7454297	Maltese_2.6	Maltese	inferRealGrammars.py
10.0	1990000	1.2365031	0.31823692	acl	2.5817227	0.56624854	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	0.8309628	0.13867821	advcl	2.1081762	0.23594603	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-0.6775524	0.40942216	advmod	-0.5862155	0.6269591	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-3.0060692	0.49121037	amod	-1.8856132	0.48150617	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-2.053083	0.5826565	appos	0.001499603	0.884489	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	4.407362	0.25525692	aux	-5.1358957	0.21040864	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-2.4168828	0.13530037	case	2.7783003	0.38257673	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	2.6865668	0.47184673	cc	1.2110647	0.7091815	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-3.1981914	0.48961127	ccomp	2.4030812	0.5358529	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-3.0212548	0.5062603	compound	-0.009943812	0.98448443	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-2.899558	0.54138374	conj	0.6521368	0.60244465	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-0.6672247	0.9226726	csubj	0.01692574	1.013227	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	0.7440253	0.5901692	dep	0.25409836	0.7254653	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-1.5248828	0.10595341	det	-0.44649604	0.2647564	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	0.6274271	0.06358894	discourse	1.3731169	0.12263653	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	1.9622681	0.46217564	dislocated	0.23110124	0.38689095	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-2.4303663	0.52711684	fixed	-0.0065420256	1.0229535	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-3.1200175	0.49534073	flat	-1.6326549	0.74292254	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	2.2754889	0.32947612	mark	0.7218229	0.21018338	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	4.569215	0.36389783	nmod	-2.8416784	0.6429713	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	5.5063887	0.37231955	nsubj	-1.7486746	0.12662071	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-2.9511385	0.5570225	nummod	-1.7527695	0.56984246	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	4.986707	0.37511295	obj	-9.307599	0.25351298	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-2.6137533	0.10102212	obl	-0.015932498	0.19225186	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-1.8758903	0.583562	orphan	0.8409514	0.7778389	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-4.9372535	0.4081369	parataxis	5.079471	0.40371555	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-0.0014310026	1.0027599	punct	-0.008496496	0.9745776	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	0.77141255	0.75688237	reparandum	1.4453325	0.80072737	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	0.6743822	0.18204288	vocative	1.8613205	0.23708849	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	-4.2553	0.38097325	xcomp	2.0497167	0.26120147	7601882	Bambara_2.6	Bambara	inferRealGrammars.py
10.0	1990000	4.0084405	0.42749053	acl	0.1636245	0.21201979	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	3.487177	0.26806676	advcl	-0.25026083	0.08434259	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	3.6897566	0.26479265	advmod	-0.7067441	0.07160512	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	4.9429	0.40227273	amod	-1.3837426	0.122191064	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	1.3608402	0.44169584	appos	0.04787005	0.4380459	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	-2.7412446	0.30011618	aux	-1.0325041	0.43667892	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	-2.7939215	0.29915744	case	-0.69172895	0.6286197	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	2.8159652	0.31570992	cc	1.9171615	0.19912302	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	2.845215	0.3649688	ccomp	-1.0954778	0.38920206	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	4.486781	0.35432434	compound	-4.7641835	0.3355783	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	-4.15459	0.45489877	conj	2.158398	0.5985057	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	-2.6840296	0.40945455	cop	0.446252	0.4820838	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	2.4881177	0.6103782	csubj	-0.18588187	0.3885816	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	1.5707855	0.37220392	dep	0.64769703	0.39362532	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	4.0782957	0.4533393	det	-0.61046463	0.24844036	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	1.238175	0.338607	discourse	2.583902	0.46889862	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	-0.37416428	0.9932284	dislocated	0.0030356708	1.0105907	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	-2.5922918	0.54126227	fixed	-0.025882041	1.024834	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	-1.5819006	0.70020264	flat	-0.37723866	0.804903	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	0.59997666	0.2670828	mark	1.4280658	0.33794978	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	4.560768	0.3470009	nmod	0.2216256	0.113724835	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	2.9908714	0.18342614	nsubj	0.6500477	0.07593131	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	3.7692668	0.3872511	nummod	-1.5261695	0.21822976	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	4.5599523	0.41013587	obj	-1.057966	0.07838487	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	4.7405376	0.36379537	obl	-0.56344527	0.05009912	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	-0.26587716	0.9384587	orphan	-0.0945334	0.948509	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	3.1292713	0.43876794	parataxis	2.8246071	0.27240643	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	-0.014327992	0.99431676	punct	0.020002957	1.0108489	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	1.4936037	0.73366195	vocative	1.5654657	0.58092177	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	-0.32650375	0.9469732	xcomp	0.024473995	1.0157077	6121215	Uyghur_2.6	Uyghur	inferRealGrammars.py
10.0	1990000	-3.5125606	0.11845104	acl	1.5662869	0.070390336	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-0.9383602	0.05895727	advcl	2.9169946	0.13069743	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	0.6798445	0.025152838	advmod	-0.83898675	0.024440225	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-0.80376846	0.01750572	amod	-4.37947	0.08707209	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-5.353862	0.36294487	appos	0.4558513	0.111779235	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	5.7251477	0.35202986	aux	-1.4448184	0.023827374	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	7.362784	0.28993165	case	0.8044441	0.056765314	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	5.719609	0.24041733	cc	6.0768027	0.20870206	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-3.429943	0.2571519	ccomp	2.2792125	0.194994	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-1.5543687	0.50426555	compound	-1.129689	0.8112219	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-5.3299284	0.28896648	conj	2.3759553	0.0821512	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	3.1621742	0.10983886	cop	-0.66091055	0.066533424	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-0.5744932	0.40979013	csubj	0.5074477	0.3786618	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-0.08142683	0.12849	dep	-0.9519006	0.19235085	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	7.333697	0.24242069	det	-2.8805594	0.023324793	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-0.28737232	0.117996395	discourse	1.5185418	0.09963351	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	1.0750127	0.3166279	dislocated	2.0135658	0.2193234	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	3.1498168	0.19604696	expl	-0.41060138	0.103147775	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-6.1661787	0.31380376	fixed	-6.8130517	0.29327822	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-5.764281	0.34925255	flat	-4.65997	0.38121402	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-1.4705007	0.7739687	goeswith	-0.39058512	1.0034977	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	2.455611	0.16427451	iobj	-0.1484963	0.13747777	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	5.411635	0.29990977	mark	3.340028	0.10447458	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-4.0404005	0.107700445	nmod	-0.9187495	0.04529127	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	3.1955216	0.05514606	nsubj	0.7321442	0.018891703	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	1.4647151	0.13322932	nummod	-3.1176207	0.09672336	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-1.5512085	0.049689922	obj	-0.07622819	0.054289874	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-1.5928652	0.041403674	obl	1.2803302	0.04304671	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-2.9060092	0.47374606	orphan	2.2129896	0.5279115	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-1.7244668	0.1478714	parataxis	3.066818	0.207265	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-0.056189213	1.0234551	punct	0.013670013	1.0190842	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	4.1042323	0.44676885	reparandum	-0.51342034	0.32973	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-0.38761964	0.3532581	vocative	1.6288962	0.34319815	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-5.0364814	0.27536932	xcomp	1.0636002	0.08550036	4905698	French_2.6	French	inferRealGrammars.py
10.0	1990000	-1.5465049	0.105329454	acl	1.2486925	0.09040428	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-0.14757349	-0.04399828	advcl	0.53780186	0.010209239	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	1.4109677	0.021577701	advmod	-0.4714345	0.025619382	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	0.52540064	0.0461701	amod	-3.2448108	0.026384698	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-6.357119	0.35064748	appos	0.8209928	-0.071956225	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	0.5607885	0.04171581	aux	-1.2540427	0.01871486	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	4.059455	0.09548148	case	-1.111191	0.019240543	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	0.27948734	-0.063481525	cc	2.3083634	-0.03527518	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-3.2688797	0.19896947	ccomp	1.9792161	0.13170774	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	2.4494336	0.66745955	compound	-1.0186251	1.0057647	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-7.1833634	0.34082475	conj	3.7939067	-0.019580754	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-0.18213148	0.06236711	cop	-0.8717071	0.052951228	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-0.04877909	0.28540313	csubj	-0.49587274	0.3854394	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-0.7894802	0.18667647	dep	-0.31748593	0.22379789	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	0.46411714	-0.012980939	det	-3.0887628	-0.11522264	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	1.2957423	0.04274204	discourse	-0.32126784	0.080368295	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	2.0405128	0.18539941	dislocated	0.9098972	0.04934581	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-2.4991312	0.1440133	expl	-3.4295123	0.12717737	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-1.9113238	0.7621122	fixed	-0.12375246	0.98802775	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-5.431206	0.37873468	flat	-1.3366449	0.3295273	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-0.16324374	0.9989524	goeswith	-0.019177306	1.002471	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-0.96772814	-0.055649552	iobj	-0.7148734	0.070659064	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	5.25847	0.3758795	mark	2.9060109	0.14806952	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-1.1339017	-0.03983987	nmod	-0.7255652	0.038667943	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	0.3323607	-0.022681864	nsubj	-0.19300531	-0.022553716	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	0.2977326	0.062458493	nummod	-3.8990502	0.19959153	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-0.54710835	-0.037392776	obj	-0.84898704	0.0059535084	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-0.802993	0.0278965	obl	-0.0662194	0.029560544	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-0.78059477	0.08200669	orphan	2.4603264	0.34991372	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-1.5539452	0.17662698	parataxis	0.4327945	0.11937801	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-0.02857502	0.9932343	punct	-0.006229348	0.9893463	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-0.028022299	0.11324102	vocative	0.80035156	0.03683289	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-1.976802	0.077163965	xcomp	0.0038547784	0.07382963	7096765	Old_Russian_2.6	Old_Russian	inferRealGrammars.py
10.0	1990000	-2.7270584	0.18685824	acl	0.4638089	0.24342573	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	0.09882516	0.042798214	advcl	0.80470324	0.047690503	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	1.3782618	0.06952464	advmod	-0.41809368	0.06942671	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-1.4363604	0.066253945	amod	-2.8897102	0.19601722	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-4.241016	0.44021213	appos	0.4461667	0.19395524	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	0.37945887	0.186743	aux	-1.7710971	0.24410434	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	3.9993804	0.16343993	case	-1.7674885	0.081729904	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-0.70996785	0.07130556	cc	3.0638807	0.044796523	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-3.593213	0.3134957	ccomp	1.8906745	0.15463623	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-5.919244	0.36877853	conj	4.830635	0.048820015	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-0.16579431	0.0643134	cop	-1.0498527	0.08319019	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-1.6216509	0.65777355	csubj	1.1734111	0.8046746	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-0.64465886	0.2144842	dep	-0.6520873	0.3419724	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-0.3395194	0.05906312	det	-3.2983322	0.22151908	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	0.9742793	0.01905117	discourse	-0.4664559	0.032356326	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	2.3351643	0.32315496	dislocated	0.8853354	0.23941018	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-3.5710258	0.28826457	expl	-3.1731281	0.19484644	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-3.6162803	0.46031323	fixed	-3.3746316	0.6023189	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-1.800466	0.66461766	flat	0.03521511	0.8748531	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-1.8607258	0.09168902	iobj	-0.9368262	0.044192694	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	5.160613	0.42114526	mark	2.8765929	0.20129178	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-2.406679	0.089092545	nmod	-1.8383231	0.17924656	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	0.60327387	0.05903417	nsubj	-0.009660153	0.030004164	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	0.7006095	0.16328207	nummod	-3.3638136	0.33292982	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-0.6881289	0.03265434	obj	-0.7675281	0.055558793	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-0.970015	0.0344731	obl	0.05524638	0.04492482	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	-1.3652903	0.1547603	orphan	1.5269651	0.5241656	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	0.33510846	0.34998333	parataxis	0.5574549	0.23097926	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
10.0	1990000	1.3939002	0.08793341	vocative	1.8555477	0.23681664	5567759	Old_Church_Slavonic_2.6	Old_Church_Slavonic	inferRealGrammars.py
